ID,VL_FATU,VL_SLDO,DT_ABRT,DS_CNAE,DT_REFE,VL_SAIDA_TOTAL,QTD_TRANS_SAIDA,VL_SAIDA_MEDIO,TIPO_TRANS_PREF,VL_ENTRADA_TOTAL,QTD_TRANS_ENTRADA,VL_LIQUIDO_TRANS,QTD_TRANS_TOTAL,FATU_SALDO_RATIO,CLUSTER
CNPJ_00147,658309,5536,2020-07-01,Comércio varejista de alimentos,2025-04-30,0.0,0.0,0.0,0,571.0,1.0,571.0,1.0,118.9141979768786,0
CNPJ_09347,670939,-65100,2019-10-21,Construção de edifícios,2025-05-31,0.0,0.0,0.0,0,32.0,1.0,32.0,1.0,10.306282642089094,0
CNPJ_00199,2139129,-209549,2014-08-21,Fabricação de móveis,2025-01-31,3116.0,3.0,1038.67,PIX,0.0,0.0,-3116.0,3.0,10.208252007883598,0
CNPJ_01449,25401068,2507377,2008-06-24,Montagem industrial,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.130534020213156,0
CNPJ_07758,19010147,-1403843,2005-06-18,Fabricação de papel,2025-02-28,958.0,2.0,479.0,PIX,0.0,0.0,-958.0,2.0,13.541504997353693,0
CNPJ_04012,1099249,50002,2021-05-13,Fabricação de caminhões e ônibus,2025-05-31,0.0,0.0,0.0,0,8171.0,3.0,8171.0,3.0,21.98410063597456,0
CNPJ_00269,2379389,-172131,2021-02-06,Comércio varejista de combustíveis,2025-02-28,4721.0,9.0,524.56,PIX,0.0,0.0,-4721.0,9.0,13.823128896015245,0
CNPJ_02009,2152281,20182,2014-11-07,Fabricação de automóveis,2025-04-30,268.0,3.0,89.33,PIX,308.0,3.0,40.0,6.0,106.64359330096126,0
CNPJ_00834,1641748,-51582,2015-11-21,Comércio atacadista de calçados,2025-03-31,2060.0,3.0,686.67,BOLETO,42.0,1.0,-2018.0,4.0,31.82792446977628,0
CNPJ_04627,2521954,93563,2019-01-31,Geração de energia elétrica,2025-04-30,0.0,0.0,0.0,0,88.0,1.0,88.0,1.0,26.95460812500668,0
CNPJ_08660,70858417,-6891741,2013-02-24,Planos de saúde,2025-01-31,58703.0,2.0,29351.5,PIX,133195.0,12.0,74492.0,14.0,10.281642476117428,0
CNPJ_00046,154453,6533,2019-12-19,Comércio varejista de alimentos,2025-02-28,4513.0,6.0,752.17,PIX,4151.0,7.0,-362.0,13.0,23.64197152915965,0
CNPJ_06380,78993701,3325299,2006-04-17,Construção de barragens,2025-02-28,109.0,1.0,109.0,PIX,0.0,0.0,-109.0,1.0,23.755367863160576,3
CNPJ_07245,10193400,387186,2012-06-06,Construção de edifícios,2025-02-28,611.0,1.0,611.0,PIX,0.0,0.0,-611.0,1.0,26.32688165377881,0
CNPJ_01571,576263,16401,2021-11-24,Planos de saúde,2025-04-30,0.0,0.0,0.0,0,359.0,2.0,359.0,2.0,35.135845375281995,0
CNPJ_09724,2757894,74359,2017-05-23,Extração de petróleo e gás natural,2025-02-28,56.0,1.0,56.0,TED,0.0,0.0,-56.0,1.0,37.08890652106672,0
CNPJ_00337,2890534,-93969,2018-01-24,Distribuição de energia elétrica,2025-05-31,167465.0,15.0,11164.33,PIX,569369.0,39.0,401904.0,54.0,30.760506124360163,0
CNPJ_02619,171934,-3858,2019-03-01,Extração de minério de ferro,2025-02-28,91.0,3.0,30.33,PIX,106.0,3.0,15.0,6.0,44.56557801969932,0
CNPJ_05747,11363966,-198662,2010-02-07,Construção de rodovias,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,57.202514824173726,0
CNPJ_04071,97226,3867,2023-06-22,Fabricação de produtos químicos,2025-05-31,38.0,1.0,38.0,TED,0.0,0.0,-38.0,1.0,25.14248771657616,0
CNPJ_03135,110236696,-2676892,2015-01-13,Construção de rodovias,2025-05-31,73.0,1.0,73.0,PIX,30.0,1.0,-43.0,2.0,41.180853019098265,3
CNPJ_03576,1772486,-156372,2015-06-25,Engenharia civil,2025-03-31,0.0,0.0,0.0,0,885.0,6.0,885.0,6.0,11.335059985163584,0
CNPJ_07224,68503,-2113,2023-11-18,Seguros de vida,2025-05-31,0.0,0.0,0.0,0,25.0,1.0,25.0,1.0,32.41978230004732,0
CNPJ_05327,20311159,-453801,2004-10-20,Comércio atacadista de medicamentos,2025-03-31,145.0,1.0,145.0,TED,0.0,0.0,-145.0,1.0,44.75785421363109,0
CNPJ_04217,2278905,-108814,2014-06-18,Televisão aberta,2025-05-31,2261.0,1.0,2261.0,PIX,3812.0,6.0,1551.0,7.0,20.943123127538737,0
CNPJ_09820,198417,-5868,2023-01-25,Cultivo de soja,2025-02-28,286.0,1.0,286.0,TED,0.0,0.0,-286.0,1.0,33.81339468302659,0
CNPJ_07714,2982063,-249853,2015-08-30,Cultivo de soja,2025-05-31,0.0,0.0,0.0,0,730.0,2.0,730.0,2.0,11.93526993872397,0
CNPJ_05674,148241,14270,2022-01-01,Atividades de bancos múltiplos,2025-05-31,226.0,1.0,226.0,PIX,0.0,0.0,-226.0,1.0,10.388297126839523,0
CNPJ_01828,108108146,443752,1995-09-03,Consultoria empresarial,2025-05-31,771.0,6.0,128.5,PIX,123.0,1.0,-648.0,7.0,243.62289296724296,3
CNPJ_03841,2672288,67975,2016-07-20,Transporte rodoviário de carga,2025-01-31,533.0,1.0,533.0,PIX,0.0,0.0,-533.0,1.0,39.312806178742186,0
CNPJ_04966,419804,40766,2022-01-26,Telecomunicações sem fio,2025-04-30,0.0,0.0,0.0,0,24.0,1.0,24.0,1.0,10.297895304910956,0
CNPJ_05646,121990,-42,2022-11-30,Montagem industrial,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2904.5238095238096,0
CNPJ_03932,813646,-12934,2015-03-26,Construção de barragens,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,62.9075305396629,0
CNPJ_05316,2481733,-34757,2018-10-30,Fabricação de automóveis,2025-03-31,9300016.0,62.0,150000.26,PIX,7043010.0,72.0,-2257006.0,134.0,71.40239376240757,0
CNPJ_03047,72845243,5982741,1998-10-17,Distribuição de energia elétrica,2025-03-31,19026.0,3.0,6342.0,PIX,13009.0,2.0,-6017.0,5.0,12.175897803364713,3
CNPJ_09673,106133,-5847,2023-01-28,Cultivo de milho,2025-01-31,275886.0,5.0,55177.2,PIX,18148.0,1.0,-257738.0,6.0,18.151701727381564,0
CNPJ_05834,114934,16027,2019-04-30,Comércio varejista de alimentos,2025-05-31,116.0,2.0,58.0,PIX,193.0,4.0,77.0,6.0,7.171273476009234,0
CNPJ_09243,102856843,3799257,2008-01-06,Padaria e confeitaria,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27.07288372437032,3
CNPJ_05275,2663855,101247,2015-03-14,Restaurantes e similares,2025-04-30,0.0,0.0,0.0,0,2320.0,3.0,2320.0,3.0,26.310458581488835,0
CNPJ_02447,2091966,-123869,2014-11-11,Cultivo de milho,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.888535468922814,0
CNPJ_00682,21078072,-665209,2002-05-21,Construção de edifícios,2025-01-31,70068.0,15.0,4671.2,PIX,31531.0,4.0,-38537.0,19.0,31.68639029237428,0
CNPJ_05180,1961682,-53913,2017-07-24,Cultivo de milho,2025-05-31,46.0,1.0,46.0,PIX,74.0,1.0,28.0,2.0,36.38606644037616,0
CNPJ_06940,151486,-13066,2020-05-30,Extração de petróleo e gás natural,2025-05-31,0.0,0.0,0.0,0,82.0,1.0,82.0,1.0,11.59390785244145,0
CNPJ_01769,1644032,97521,2016-12-29,Produção de ferro-gusa,2025-05-31,0.0,0.0,0.0,0,478.0,1.0,478.0,1.0,16.85823566206253,0
CNPJ_08813,931872,29815,2018-09-30,Comércio varejista de combustíveis,2025-01-31,0.0,0.0,0.0,0,62.0,1.0,62.0,1.0,31.255140030186148,0
CNPJ_00265,639519,-62799,2018-05-26,Cultivo de arroz,2025-05-31,6003.0,3.0,2001.0,PIX,0.0,0.0,-6003.0,3.0,10.183585725887356,0
CNPJ_05267,1693966,32555,2020-12-09,Construção de rodovias,2025-03-31,0.0,0.0,0.0,0,1541.0,4.0,1541.0,4.0,52.03397327599447,0
CNPJ_09380,177556388,14585743,2001-04-06,Fabricação de produtos químicos,2025-05-31,4116.0,1.0,4116.0,TED,0.0,0.0,-4116.0,1.0,12.173283733300387,3
CNPJ_08592,198311,10554,2022-09-23,Extração de minério de ferro,2025-03-31,187.0,1.0,187.0,BOLETO,0.0,0.0,-187.0,1.0,18.79012696607921,0
CNPJ_02759,2965347,43132,2020-11-05,Televisão aberta,2025-02-28,1050.0,2.0,525.0,BOLETO,0.0,0.0,-1050.0,2.0,68.75051006213484,0
CNPJ_08475,72434,-4900,2019-12-16,Produção de alumínio,2025-01-31,0.0,0.0,0.0,0,266.0,3.0,266.0,3.0,14.782448979591836,0
CNPJ_04803,6141949,505583,2015-12-16,Fabricação de produtos químicos,2025-03-31,0.0,0.0,0.0,0,47.0,2.0,47.0,2.0,12.148250633427152,0
CNPJ_03506,379135,13875,2018-02-27,Educação superior,2025-02-28,1273991.0,15.0,84932.73,PIX,18263083.0,187.0,16989092.0,202.0,27.325045045045044,1
CNPJ_08216,848466,-47534,2016-01-08,Construção de barragens,2025-02-28,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.849665502587623,0
CNPJ_04985,1142786,35767,2021-05-02,Telecomunicações sem fio,2025-05-31,4296.0,1.0,4296.0,PIX,1804.0,1.0,-2492.0,2.0,31.950848547543824,0
CNPJ_06225,292024,26389,2020-12-11,Cultivo de arroz,2025-01-31,50.0,1.0,50.0,BOLETO,0.0,0.0,-50.0,1.0,11.066126037364054,0
CNPJ_03323,221957,14045,2023-02-28,Montagem industrial,2025-04-30,162.0,1.0,162.0,PIX,276.0,1.0,114.0,2.0,15.803275186899253,0
CNPJ_02157,562530,4334,2019-07-29,Administração pública,2025-04-30,39368.0,13.0,3028.31,PIX,8165.0,3.0,-31203.0,16.0,129.79464697738808,0
CNPJ_05144,84909,8272,2022-05-21,Saneamento básico,2025-05-31,4744661.0,26.0,182486.96,PIX,120125.0,10.0,-4624536.0,36.0,10.264627659574469,0
CNPJ_00461,2201327,144144,2015-05-18,Cultivo de soja,2025-02-28,0.0,0.0,0.0,0,5.0,1.0,5.0,1.0,15.271721334221334,0
CNPJ_04111,2129712,307848,2020-01-13,Armazenamento geral,2025-04-30,203.0,1.0,203.0,PIX,0.0,0.0,-203.0,1.0,6.918063459889296,0
CNPJ_06901,191856,-14152,2023-12-27,Telecomunicações sem fio,2025-04-30,555.0,1.0,555.0,PIX,0.0,0.0,-555.0,1.0,13.556811758055398,0
CNPJ_06463,29442484,989393,2013-10-31,Telecomunicações sem fio,2025-04-30,15218.0,2.0,7609.0,PIX,189909.0,14.0,174691.0,16.0,29.758128468667152,0
CNPJ_00586,452642,2734,2015-12-04,Produção de alumínio,2025-01-31,73383.0,15.0,4892.2,PIX,199915.0,24.0,126532.0,39.0,165.5603511338698,0
CNPJ_06502,25387775,185616,2001-04-01,Comércio atacadista de tecidos,2025-03-31,112.0,1.0,112.0,PIX,0.0,0.0,-112.0,1.0,136.7757898026032,0
CNPJ_09110,44195348,3937014,2014-07-24,Comércio atacadista de tecidos,2025-04-30,87.0,1.0,87.0,BOLETO,191.0,3.0,104.0,4.0,11.225600924964962,0
CNPJ_09317,149153,13111,2023-02-04,Construção de barragens,2025-03-31,11861.0,4.0,2965.25,PIX,27003.0,12.0,15142.0,16.0,11.376172679429487,0
CNPJ_03209,1279865,15666,2020-11-15,Seguros de vida,2025-03-31,147055.0,3.0,49018.33,PIX,152139.0,13.0,5084.0,16.0,81.6969871058343,0
CNPJ_03786,2019746,139514,2016-08-08,Comércio varejista de combustíveis,2025-05-31,293.0,1.0,293.0,TED,2645.0,3.0,2352.0,4.0,14.477013059621257,0
CNPJ_03585,24731431,-551017,2013-07-30,Engenharia civil,2025-03-31,91536.0,4.0,22884.0,PIX,479702.0,31.0,388166.0,35.0,44.883244981552295,0
CNPJ_07911,51514,699,2021-06-18,Distribuição de energia elétrica,2025-05-31,13151.0,5.0,2630.2,PIX,6399.0,2.0,-6752.0,7.0,73.6967095851216,0
CNPJ_00065,1352525,22879,2017-06-19,Cultivo de trigo,2025-05-31,263.0,3.0,87.67,PIX,111.0,1.0,-152.0,4.0,59.116438655535646,0
CNPJ_07651,2000868,-117105,2015-03-03,Produção cinematográfica,2025-01-31,45.0,1.0,45.0,BOLETO,0.0,0.0,-45.0,1.0,17.086102215960036,0
CNPJ_07585,2180777,-6497,2021-12-07,Engenharia civil,2025-01-31,1747560.0,20.0,87378.0,PIX,2641917.0,49.0,894357.0,69.0,335.65907341850084,0
CNPJ_00552,120809,-6203,2023-10-30,Hotéis e pousadas,2025-05-31,145510.0,21.0,6929.05,PIX,10115.0,4.0,-135395.0,25.0,19.475898758665164,0
CNPJ_06928,594181,50990,2018-03-23,Comércio atacadista de bebidas,2025-04-30,164.0,1.0,164.0,BOLETO,0.0,0.0,-164.0,1.0,11.65289272406354,0
CNPJ_03374,93334,-7019,2019-10-14,Geração de energia elétrica,2025-02-28,709.0,1.0,709.0,PIX,0.0,0.0,-709.0,1.0,13.297335802820914,0
CNPJ_03485,3710358,-50752,2009-03-13,Montagem industrial,2025-02-28,0.0,0.0,0.0,0,8441.0,8.0,8441.0,8.0,73.10762137452711,0
CNPJ_04493,2619329,226784,2014-06-11,Hotéis e pousadas,2025-03-31,0.0,0.0,0.0,0,61.0,1.0,61.0,1.0,11.549884471567658,0
CNPJ_02464,1520936,56691,2017-04-20,Restaurantes e similares,2025-01-31,3751.0,12.0,312.58,PIX,2234.0,3.0,-1517.0,15.0,26.82852657388298,0
CNPJ_09830,240542,-26925,2023-11-03,Consultoria empresarial,2025-01-31,267834.0,10.0,26783.4,PIX,30930.0,5.0,-236904.0,15.0,8.933779015784587,0
CNPJ_01685,966343,26650,2015-09-14,Cultivo de milho,2025-04-30,4435.0,4.0,1108.75,BOLETO,2957.0,2.0,-1478.0,6.0,36.2605253283302,0
CNPJ_07429,2903350,158520,2019-10-28,Serviços de tecnologia da informação,2025-04-30,0.0,0.0,0.0,0,4237.0,2.0,4237.0,2.0,18.31535452939692,0
CNPJ_00340,425992,49465,2014-05-17,Comércio atacadista de calçados,2025-03-31,3863.0,4.0,965.75,PIX,0.0,0.0,-3863.0,4.0,8.611988274537552,0
CNPJ_08860,25156024,260277,2007-02-27,Fabricação de papel,2025-05-31,59.0,1.0,59.0,PIX,0.0,0.0,-59.0,1.0,96.6509680071616,0
CNPJ_04241,297805,-20876,2022-03-01,Planos de saúde,2025-05-31,0.0,0.0,0.0,0,140.0,1.0,140.0,1.0,14.265424410806668,0
CNPJ_07408,147204438,13786769,2001-10-04,Produção de alumínio,2025-05-31,1078.0,1.0,1078.0,PIX,11158.0,10.0,10080.0,11.0,10.677225244000244,3
CNPJ_07507,16403991,1528652,2018-02-06,Transporte rodoviário de carga,2025-03-31,43.0,1.0,43.0,PIX,0.0,0.0,-43.0,1.0,10.73101726226767,0
CNPJ_07553,188368623,209424,2011-05-10,Construção de barragens,2025-02-28,39636.0,1.0,39636.0,PIX,0.0,0.0,-39636.0,1.0,899.4605346092138,3
CNPJ_03515,934258,6517,2021-11-04,Restaurantes e similares,2025-03-31,0.0,0.0,0.0,0,36.0,1.0,36.0,1.0,143.35706613472456,0
CNPJ_06007,155180,9405,2020-06-12,Correios e entregas expressas,2025-03-31,0.0,0.0,0.0,0,3617.0,4.0,3617.0,4.0,16.49973418394471,0
CNPJ_06860,20057424,571998,2002-11-09,Construção de edifícios,2025-05-31,2048.0,3.0,682.67,BOLETO,0.0,0.0,-2048.0,3.0,35.06554918024189,0
CNPJ_09597,29669507,1781396,2000-05-04,Fabricação de produtos químicos,2025-03-31,623.0,1.0,623.0,BOLETO,0.0,0.0,-623.0,1.0,16.655200191310634,0
CNPJ_08047,16550567,-342128,2008-08-17,Televisão aberta,2025-02-28,0.0,0.0,0.0,0,205.0,1.0,205.0,1.0,48.37536536033298,0
CNPJ_04419,71814,-1517,2020-06-03,Produção cinematográfica,2025-05-31,0.0,0.0,0.0,0,129.0,2.0,129.0,2.0,47.33948582729071,0
CNPJ_01563,2415750,353372,2021-10-28,Extração de petróleo e gás natural,2025-04-30,787287.0,64.0,12301.36,PIX,32976.0,3.0,-754311.0,67.0,6.836280180659475,0
CNPJ_04963,2770414,229492,2016-07-05,Educação superior,2025-04-30,0.0,0.0,0.0,0,260.0,3.0,260.0,3.0,12.071941505586253,0
CNPJ_07056,1074032,-99279,2020-10-18,Fabricação de papel,2025-01-31,0.0,0.0,0.0,0,11668.0,9.0,11668.0,9.0,10.818320087833278,0
CNPJ_07647,2865494,8922,2022-04-06,Cultivo de soja,2025-01-31,0.0,0.0,0.0,0,62.0,1.0,62.0,1.0,321.17171037883884,0
CNPJ_05771,855772,-3126,2018-05-04,Atividades de bancos múltiplos,2025-03-31,79.0,1.0,79.0,PIX,0.0,0.0,-79.0,1.0,273.7594369801664,0
CNPJ_03936,139251,-4707,2021-10-04,Construção de rodovias,2025-05-31,0.0,0.0,0.0,0,8999.0,5.0,8999.0,5.0,29.583811344805607,0
CNPJ_07720,2449803,319673,2020-10-20,Obras de infraestrutura elétrica,2025-03-31,287.0,1.0,287.0,PIX,0.0,0.0,-287.0,1.0,7.663465478786135,0
CNPJ_08449,644755,21104,2015-10-01,Construção de edifícios,2025-03-31,0.0,0.0,0.0,0,1676.0,2.0,1676.0,2.0,30.55131728582259,0
CNPJ_08431,168002,16151,2023-07-03,Comércio atacadista de medicamentos,2025-05-31,0.0,0.0,0.0,0,113.0,2.0,113.0,2.0,10.40195653519906,0
CNPJ_04385,103821065,-1201533,1995-02-25,Cultivo de trigo,2025-03-31,0.0,0.0,0.0,0,29.0,1.0,29.0,1.0,86.40716900825862,3
CNPJ_08940,1443895,90689,2022-12-28,Cultivo de soja,2025-04-30,604.0,1.0,604.0,PIX,0.0,0.0,-604.0,1.0,15.92139068685287,0
CNPJ_06466,1505945,-119783,2017-09-26,Comércio atacadista de calçados,2025-04-30,24.0,1.0,24.0,PIX,0.0,0.0,-24.0,1.0,12.572276533397895,0
CNPJ_00928,252338,15522,2023-10-08,Telecomunicações sem fio,2025-02-28,467830.0,39.0,11995.64,PIX,392100.0,36.0,-75730.0,75.0,16.256796804535497,0
CNPJ_02424,225317,-10121,2020-12-02,Construção de barragens,2025-05-31,47.0,1.0,47.0,PIX,0.0,0.0,-47.0,1.0,22.262325857128744,0
CNPJ_02895,188936043,13421472,1994-02-08,Transporte rodoviário de carga,2025-02-28,0.0,0.0,0.0,0,71.0,1.0,71.0,1.0,14.077147648186427,3
CNPJ_01068,5926832,-248095,2012-06-02,Montagem industrial,2025-05-31,13834.0,9.0,1537.11,PIX,0.0,0.0,-13834.0,9.0,23.88936496100284,0
CNPJ_06107,1069943,33735,2017-05-02,Obras de infraestrutura elétrica,2025-03-31,5500996.0,40.0,137524.9,PIX,63957.0,1.0,-5437039.0,41.0,31.716110864087742,0
CNPJ_05575,2764819,-145453,2018-09-07,Comércio varejista de alimentos,2025-05-31,0.0,0.0,0.0,0,4395.0,4.0,4395.0,4.0,19.008332588533754,0
CNPJ_03291,2033207,75554,2015-05-31,Distribuição de energia elétrica,2025-01-31,107.0,2.0,53.5,BOLETO,51.0,1.0,-56.0,3.0,26.91064668978479,0
CNPJ_04118,610651,-39572,2020-03-01,Consultoria empresarial,2025-04-30,0.0,0.0,0.0,0,48.0,1.0,48.0,1.0,15.43139088244213,0
CNPJ_01428,179223,13815,2020-03-12,Atividades de bancos múltiplos,2025-02-28,4323.0,3.0,1441.0,PIX,2152.0,1.0,-2171.0,4.0,12.973072747014117,0
CNPJ_05055,873511,-7946,2019-06-19,Geração de energia elétrica,2025-02-28,1244.0,1.0,1244.0,PIX,0.0,0.0,-1244.0,1.0,109.9309086332746,0
CNPJ_09475,457704,-3744,2020-06-07,Fabricação de móveis,2025-02-28,0.0,0.0,0.0,0,269.0,1.0,269.0,1.0,122.25,0
CNPJ_03495,219506,-15114,2020-11-18,Comércio varejista de combustíveis,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.523355829032685,0
CNPJ_05265,83073,3692,2022-12-08,Atividades hospitalares,2025-01-31,44.0,1.0,44.0,PIX,0.0,0.0,-44.0,1.0,22.50081256771397,0
CNPJ_02378,86602,-1764,2020-04-19,Produção de alumínio,2025-02-28,3038210.0,76.0,39976.45,PIX,7323113.0,152.0,4284903.0,228.0,49.09410430839002,1
CNPJ_00367,1060648,87238,2018-04-10,Televisão por assinatura,2025-03-31,227572.0,33.0,6896.12,PIX,94389.0,18.0,-133183.0,51.0,12.158096242463149,0
CNPJ_05678,218051,-15265,2022-10-20,Serviços de tecnologia da informação,2025-05-31,279.0,1.0,279.0,PIX,0.0,0.0,-279.0,1.0,14.28437602358336,0
CNPJ_00830,1682582,-71325,2020-02-01,Armazenamento geral,2025-05-31,0.0,0.0,0.0,0,91.0,2.0,91.0,2.0,23.590354013319317,0
CNPJ_06917,251069,-23459,2021-10-08,Planos de saúde,2025-01-31,8014.0,2.0,4007.0,BOLETO,0.0,0.0,-8014.0,2.0,10.702459610384077,0
CNPJ_08028,3977340,13960,2017-02-04,Cultivo de soja,2025-02-28,0.0,0.0,0.0,0,13.0,1.0,13.0,1.0,284.9097421203438,0
CNPJ_07746,169166,-2051,2019-06-10,Extração de minério de ferro,2025-04-30,0.0,0.0,0.0,0,69.0,3.0,69.0,3.0,82.47976596782057,0
CNPJ_01329,685619,-39462,2020-11-01,Atividades hospitalares,2025-03-31,748312.0,51.0,14672.78,PIX,289390.0,29.0,-458922.0,80.0,17.374157417262175,0
CNPJ_00280,2120562,-5171,2022-07-11,Restaurantes e similares,2025-03-31,3745.0,6.0,624.17,PIX,0.0,0.0,-3745.0,6.0,410.0874105588861,0
CNPJ_01886,136185908,2021509,2012-01-27,Distribuição de energia elétrica,2025-05-31,96.0,2.0,48.0,BOLETO,0.0,0.0,-96.0,2.0,67.3684401108281,3
CNPJ_06546,989995,-45818,2018-09-03,Serviços de tecnologia da informação,2025-02-28,0.0,0.0,0.0,0,1579.0,1.0,1579.0,1.0,21.60711947269632,0
CNPJ_04068,2374394,35656,2018-11-29,Fabricação de automóveis,2025-02-28,2188.0,3.0,729.33,PIX,419.0,1.0,-1769.0,4.0,66.59170967018174,0
CNPJ_00631,59407468,5915666,2000-12-23,Fabricação de automóveis,2025-03-31,45.0,1.0,45.0,PIX,0.0,0.0,-45.0,1.0,10.04239725501744,0
CNPJ_01240,237305,14963,2022-12-17,Atividades de bancos múltiplos,2025-03-31,47.0,1.0,47.0,PIX,0.0,0.0,-47.0,1.0,15.859453318184856,0
CNPJ_07153,722671,-6060,2015-09-25,Correios e entregas expressas,2025-03-31,588.0,2.0,294.0,PIX,0.0,0.0,-588.0,2.0,119.2526402640264,0
CNPJ_06635,2435327,113334,2018-04-13,Comércio varejista de alimentos,2025-03-31,27.0,1.0,27.0,PIX,0.0,0.0,-27.0,1.0,21.488053011452877,0
CNPJ_00822,798890,-29836,2015-08-08,Cultivo de trigo,2025-02-28,3922069.0,121.0,32413.79,PIX,2459013.0,57.0,-1463056.0,178.0,26.776042364928276,0
CNPJ_09016,682011,-36226,2017-06-13,Telecomunicações sem fio,2025-02-28,83.0,2.0,41.5,PIX,0.0,0.0,-83.0,2.0,18.826561033511844,0
CNPJ_04760,96778977,-7409686,2002-01-30,Fabricação de automóveis,2025-02-28,3109985.0,17.0,182940.29,PIX,83061.0,1.0,-3026924.0,18.0,13.061144156446035,3
CNPJ_08120,187953,-15582,2019-11-12,Telecomunicações sem fio,2025-02-28,6761.0,1.0,6761.0,PIX,63343.0,10.0,56582.0,11.0,12.062187139006546,0
CNPJ_02882,188172314,3200171,2004-05-25,Fabricação de produtos químicos,2025-05-31,193834.0,8.0,24229.25,PIX,125453.0,12.0,-68381.0,20.0,58.80070596227514,3
CNPJ_06208,977279,-53762,2021-09-29,Produção cinematográfica,2025-04-30,4118.0,2.0,2059.0,PIX,2514.0,1.0,-1604.0,3.0,18.177876567092,0
CNPJ_09475,457704,-22113,2020-06-07,Fabricação de móveis,2025-05-31,0.0,0.0,0.0,0,269.0,1.0,269.0,1.0,20.6984126984127,0
CNPJ_01825,1923614,124846,2018-10-31,Saneamento básico,2025-01-31,25480654.0,342.0,74504.84,PIX,26302905.0,260.0,822251.0,602.0,15.4078945260561,2
CNPJ_06195,1995178,296790,2015-03-25,Fabricação de automóveis,2025-05-31,1872795.0,24.0,78033.12,PIX,2319468.0,43.0,446673.0,67.0,6.722524343812123,0
CNPJ_05435,2890352,-69836,2015-02-12,Fabricação de produtos químicos,2025-03-31,5049013.0,43.0,117418.91,PIX,8328222.0,117.0,3279209.0,160.0,41.38770834526605,1
CNPJ_00079,71470,-10683,2022-08-10,Fabricação de automóveis,2025-05-31,509553.0,51.0,9991.24,PIX,352025.0,26.0,-157528.0,77.0,6.6900683328653,0
CNPJ_08910,253137,-11234,2021-02-20,Planos de saúde,2025-01-31,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.533113761794556,0
CNPJ_00854,2835367,80833,2014-10-10,Planos de saúde,2025-03-31,2402.0,6.0,400.33,PIX,0.0,0.0,-2402.0,6.0,35.07684980144248,0
CNPJ_07451,2855271,-103867,2015-06-11,Hotéis e pousadas,2025-03-31,155.0,1.0,155.0,PIX,0.0,0.0,-155.0,1.0,27.48968392270885,0
CNPJ_01938,1222804,119478,2015-11-22,Produção de ferro-gusa,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.234553641674616,0
CNPJ_06947,14393390,306291,2015-08-03,Construção de barragens,2025-01-31,1298.0,1.0,1298.0,PIX,12175.0,6.0,10877.0,7.0,46.99253324452889,0
CNPJ_09686,1844503,54202,2021-07-28,Produção de alumínio,2025-01-31,0.0,0.0,0.0,0,84.0,1.0,84.0,1.0,34.03016493856315,0
CNPJ_04335,271285,-12184,2022-03-25,Educação superior,2025-04-30,0.0,0.0,0.0,0,278.0,1.0,278.0,1.0,22.265676296782665,0
CNPJ_06759,2142118,41083,2016-02-19,Montagem industrial,2025-05-31,131038.0,10.0,13103.8,PIX,0.0,0.0,-131038.0,10.0,52.141226297982136,0
CNPJ_08475,72434,-10748,2019-12-16,Produção de alumínio,2025-03-31,0.0,0.0,0.0,0,266.0,3.0,266.0,3.0,6.739300334946036,0
CNPJ_08669,323336,14217,2016-12-23,Restaurantes e similares,2025-02-28,37.0,1.0,37.0,BOLETO,0.0,0.0,-37.0,1.0,22.742913413519027,0
CNPJ_07157,106123298,5345214,1995-06-05,Produção cinematográfica,2025-04-30,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19.85389135028083,3
CNPJ_03565,518527,-29587,2021-02-28,Fabricação de caminhões e ônibus,2025-01-31,3426.0,1.0,3426.0,PIX,0.0,0.0,-3426.0,1.0,17.525501064656776,0
CNPJ_08541,149395,8748,2023-08-21,Extração de petróleo e gás natural,2025-03-31,0.0,0.0,0.0,0,7199.0,4.0,7199.0,4.0,17.077617741197987,0
CNPJ_08050,156720853,11687439,2011-11-02,Extração de minério de ferro,2025-02-28,107.0,1.0,107.0,PIX,0.0,0.0,-107.0,1.0,13.409340831639849,3
CNPJ_08080,771223,-75773,2020-11-11,Produção de ferro-gusa,2025-03-31,3806.0,1.0,3806.0,PIX,0.0,0.0,-3806.0,1.0,10.178071344674224,0
CNPJ_08533,14200038,259006,2000-07-10,Televisão por assinatura,2025-03-31,0.0,0.0,0.0,0,1019.0,3.0,1019.0,3.0,54.82513146413597,0
